SHOP_ID,DATE,N_TRANS
12,2022-11-26,159.0
41,2021-06-09,331.0
81,2021-01-03,6.0
20,2021-01-02,1344.0
97,2021-11-22,90.0
82,2021-04-22,32.0
98,2022-11-26,468.0
51,2021-03-17,50.0
10,2022-01-28,339.0
26,2021-01-05,60.0
96,2021-01-03,284.0
92,2022-09-19,17.0
47,2022-03-26,270.0
81,2021-10-11,10.0
16,2022-05-04,638.0
57,2021-09-04,217.0
60,2021-07-21,233.0
77,2022-07-09,25.0
10,2022-05-15,286.0
38,2021-08-12,422.0
19,2022-04-09,307.0
41,2021-06-11,171.0
40,2022-03-29,86.0
28,2022-05-03,3.0
25,2021-02-26,101.0
96,2022-06-22,135.0
38,2021-06-07,657.0
10,2021-07-06,379.0
46,2021-04-14,39.0
57,2022-02-20,327.0
21,2021-02-28,365.0
30,2022-06-08,27.0
57,2022-07-20,494.0
34,2022-05-05,332.0
48,2021-04-16,7.0
57,2022-02-26,370.0
11,2022-06-30,100.0
51,2021-06-13,62.0
2,2021-05-17,635.0
58,2022-02-08,4.0
41,2022-09-03,264.0
78,2021-01-08,7.0
77,2022-02-19,38.0
1,2021-01-05,50.0
98,2021-09-22,196.0
85,2021-10-11,78.0
17,2021-04-03,38.0
1,2021-01-25,135.0
96,2022-12-08,115.0
40,2021-03-31,210.0
44,2022-06-26,10.0
60,2021-12-29,203.0
88,2022-03-22,72.0
34,2021-08-06,279.0
19,2022-12-26,75.0
81,2021-09-20,8.0
23,2022-09-10,69.0
68,2022-01-10,1110.0
53,2022-06-25,273.0
2,2022-02-04,467.0
2,2022-09-16,584.0
57,2022-12-01,518.0
21,2021-07-17,311.0
21,2022-07-05,337.0
10,2022-05-25,466.0
8,2021-11-12,55.0
11,2021-12-19,103.0
85,2021-10-03,43.0
34,2021-07-31,240.0
10,2021-01-05,254.0
25,2021-02-28,93.0
7,2021-02-05,74.0
18,2022-09-01,56.0
16,2021-05-14,727.0
12,2021-01-19,79.0
78,2021-04-10,13.0
4,2021-01-05,19.0
34,2021-01-30,245.0
82,2021-02-26,50.0
18,2021-05-07,115.0
2,2022-07-10,467.0
51,2021-10-20,35.0
26,2022-08-09,218.0
7,2021-07-02,120.0
18,2021-04-03,208.0
19,2021-12-28,130.0
60,2021-05-27,228.0
96,2021-02-11,129.0
74,2022-03-16,57.0
53,2021-07-13,154.0
96,2021-08-06,323.0
61,2022-01-22,1.0
74,2021-06-22,41.0
7,2021-09-23,38.0
72,2021-10-30,46.0
97,2022-05-23,78.0
8,2022-02-21,21.0
45,2021-11-09,49.0
35,2021-10-05,27.0
60,2021-10-29,239.0
23,2021-08-04,34.0
35,2022-09-16,47.0
19,2021-12-23,318.0
10,2022-05-17,300.0
57,2022-09-25,266.0
45,2022-10-21,103.0
19,2022-10-31,88.0
76,2022-03-28,45.0
92,2021-10-03,10.0
18,2022-11-27,92.0
72,2022-01-13,33.0
8,2022-05-06,60.0
12,2021-11-24,91.0
71,2021-08-14,14.0
60,2021-10-14,200.0
40,2021-11-23,103.0
2,2022-01-18,444.0
22,2021-01-29,5.0
44,2021-01-10,97.0
11,2021-07-11,93.0
7,2022-01-01,83.0
88,2022-01-23,37.0
60,2022-04-21,183.0
18,2022-03-28,49.0
21,2021-06-19,346.0
37,2021-01-12,15.0
85,2022-03-17,175.0
82,2021-11-22,39.0
34,2021-11-17,295.0
18,2022-03-10,59.0
38,2022-09-09,355.0
26,2021-07-02,82.0
41,2021-10-25,158.0
30,2021-11-25,15.0
35,2021-11-25,43.0
19,2021-11-23,115.0
97,2021-04-22,136.0
48,2021-09-02,16.0
88,2021-11-26,67.0
98,2022-09-08,313.0
38,2022-06-16,502.0
93,2021-01-30,33.0
90,2021-10-13,10.0
27,2021-08-13,9.0
26,2021-04-05,138.0
64,2021-09-29,7.0
77,2021-07-23,25.0
29,2021-07-02,10.0
7,2021-06-19,126.0
27,2021-09-29,34.0
10,2022-03-21,198.0
97,2022-10-07,113.0
77,2022-10-25,15.0
32,2021-07-28,66.0
62,2022-07-02,20.0
60,2022-06-05,103.0
96,2022-03-05,107.0
41,2022-08-07,144.0
32,2021-06-04,57.0
81,2022-01-01,10.0
11,2022-05-13,132.0
97,2021-01-20,108.0
26,2021-05-03,48.0
34,2022-05-29,243.0
3,2021-11-07,49.0
4,2022-10-07,6.0
60,2022-11-24,212.0
51,2022-12-17,31.0
53,2021-02-09,145.0
26,2021-04-17,47.0
31,2022-11-25,46.0
18,2022-07-13,63.0
34,2022-04-04,274.0
47,2022-05-22,227.0
19,2022-11-30,192.0
62,2022-07-18,14.0
44,2021-01-16,99.0
10,2022-05-13,360.0
85,2021-06-12,168.0
1,2022-05-05,56.0
97,2022-03-27,84.0
11,2021-05-28,120.0
29,2022-09-24,38.0
30,2021-02-27,102.0
85,2021-08-14,182.0
5,2022-05-09,6.0
45,2021-01-23,60.0
66,2022-06-29,17.0
82,2021-03-09,45.0
85,2021-01-05,97.0
41,2022-05-26,146.0
19,2022-10-17,84.0
26,2022-12-09,138.0
12,2022-01-03,83.0
47,2022-01-26,125.0
32,2022-09-11,34.0
82,2022-11-19,82.0
94,2021-07-31,4.0
47,2022-08-04,165.0
97,2021-02-27,94.0
32,2021-12-09,47.0
19,2021-07-21,285.0
40,2022-04-21,113.0
48,2022-05-31,6.0
58,2022-09-10,33.0
4,2021-02-13,21.0
30,2021-08-14,66.0
96,2022-01-24,119.0
77,2022-04-20,21.0
19,2022-09-23,132.0
43,2022-01-09,4.0
67,2021-03-26,54.0
40,2021-03-25,83.0
12,2021-06-08,44.0
5,2022-08-25,27.0
27,2021-01-16,27.0
76,2021-04-18,34.0
80,2022-01-15,74.0
31,2022-08-12,27.0
12,2021-08-16,54.0
37,2021-11-26,34.0
82,2021-02-11,34.0
13,2022-05-08,16.0
18,2022-12-14,128.0
45,2021-01-28,70.0
1,2021-10-08,107.0
3,2022-09-22,43.0
26,2022-10-25,105.0
74,2021-01-14,17.0
59,2022-11-27,2.0
59,2022-11-30,65.0
44,2022-12-15,24.0
41,2021-08-24,39.0
3,2021-10-08,43.0
26,2021-03-13,75.0
35,2022-09-26,32.0
63,2021-09-06,24.0
95,2021-01-15,12.0
72,2022-10-12,18.0
53,2021-07-21,180.0
51,2021-06-11,77.0
40,2022-01-16,71.0
4,2022-04-27,17.0
46,2022-10-26,36.0
46,2021-07-01,34.0
32,2021-11-16,42.0
30,2022-02-07,3.0
74,2021-10-12,50.0
59,2021-01-14,53.0
76,2022-04-28,59.0
97,2022-11-19,169.0
78,2022-08-18,22.0
73,2021-06-29,6.0
84,2021-06-19,38.0
73,2022-09-10,24.0
97,2021-04-29,162.0
11,2022-11-21,51.0
97,2021-11-15,99.0
74,2021-10-08,38.0
4,2021-06-15,13.0
50,2022-03-04,19.0
26,2021-11-04,22.0
92,2021-04-05,20.0
50,2022-11-01,11.0
97,2022-06-27,86.0
35,2022-02-28,28.0
35,2021-06-17,36.0
46,2022-10-02,18.0
3,2022-05-27,65.0
72,2022-01-02,37.0
3,2022-04-03,19.0
54,2022-01-28,19.0
7,2021-05-05,122.0
85,2021-07-20,113.0
29,2022-03-28,5.0
34,2021-11-04,263.0
32,2021-10-27,40.0
45,2022-12-20,66.0
51,2022-07-02,38.0
95,2021-03-05,25.0
94,2021-03-20,37.0
53,2022-07-18,144.0
73,2022-02-06,4.0
19,2021-12-31,246.0
78,2021-12-02,10.0
12,2022-04-09,69.0
1,2022-10-20,55.0
74,2022-12-27,23.0
23,2021-09-24,66.0
12,2022-09-25,55.0
46,2022-10-10,20.0
89,2021-11-24,1.0
97,2022-04-09,141.0
8,2022-04-07,37.0
99,2021-04-08,14.0
31,2021-02-21,6.0
51,2022-03-17,51.0
62,2021-05-25,24.0
3,2021-03-26,76.0
19,2022-10-11,159.0
30,2022-03-30,44.0
90,2021-02-14,21.0
67,2022-11-19,16.0
45,2022-03-01,56.0
5,2022-03-04,36.0
59,2022-10-12,66.0
51,2022-03-27,48.0
23,2021-07-28,73.0
59,2022-04-13,63.0
76,2022-01-30,40.0
29,2022-10-12,42.0
81,2021-06-07,14.0
54,2021-10-01,22.0
95,2021-01-10,19.0
4,2022-07-16,22.0
4,2022-03-12,23.0
5,2022-12-03,37.0
76,2022-09-29,65.0
46,2021-05-09,18.0
56,2021-07-17,7.0
88,2021-02-09,42.0
29,2022-06-15,30.0
4,2022-12-27,21.0
58,2022-03-17,5.0
50,2021-08-10,24.0
90,2022-03-25,21.0
5,2021-05-29,65.0
95,2022-08-26,29.0
62,2022-01-10,16.0
71,2021-02-20,10.0
92,2021-12-02,22.0
51,2022-05-14,28.0
8,2021-12-17,39.0
74,2021-12-02,14.0
11,2022-04-23,107.0
96,2021-11-06,97.0
84,2022-08-30,23.0
80,2021-04-24,6.0
14,2021-02-07,3.0
39,2021-08-20,5.0
3,2022-12-23,36.0
29,2021-09-28,11.0
45,2022-04-20,92.0
32,2022-12-17,57.0
73,2021-07-02,4.0
93,2021-06-05,20.0
32,2021-08-13,55.0
78,2022-11-10,15.0
11,2021-09-22,62.0
36,2022-05-26,14.0
50,2022-04-28,28.0
12,2022-01-29,85.0
29,2021-02-09,12.0
77,2022-10-19,20.0
76,2021-10-03,33.0
62,2022-01-28,17.0
35,2021-11-27,47.0
91,2021-09-08,8.0
3,2021-10-14,34.0
74,2022-04-03,9.0
62,2022-04-29,13.0
45,2022-03-31,74.0
26,2021-02-11,24.0
72,2022-08-08,13.0
29,2022-03-14,8.0
96,2021-10-20,66.0
26,2021-08-18,39.0
1,2021-07-08,53.0
56,2021-05-01,14.0
95,2022-10-30,14.0
59,2022-05-18,44.0
8,2021-06-03,20.0
41,2021-09-14,34.0
77,2022-07-07,28.0
56,2021-10-29,16.0
66,2021-05-21,11.0
50,2021-02-02,13.0
50,2022-10-25,16.0
92,2022-05-15,5.0
27,2022-10-29,25.0
8,2021-02-21,31.0
48,2021-09-07,7.0
1,2022-03-28,26.0
8,2022-05-31,22.0
3,2021-08-06,93.0
12,2022-02-01,66.0
44,2021-02-17,18.0
21,2021-04-17,11.0
54,2021-09-14,8.0
65,2021-08-28,1.0
92,2022-01-19,22.0
4,2022-08-07,16.0
23,2021-04-02,2.0
3,2022-10-21,66.0
72,2022-12-11,41.0
1,2021-10-14,46.0
66,2021-02-02,10.0
95,2022-10-19,18.0
65,2022-06-24,14.0
13,2021-08-08,18.0
51,2022-09-09,59.0
32,2021-10-20,57.0
37,2022-06-27,11.0
1,2022-09-01,42.0
84,2022-04-26,17.0
75,2022-02-26,4.0
22,2022-10-21,9.0
82,2022-02-28,21.0
72,2021-06-19,43.0
95,2022-05-18,15.0
84,2022-02-27,6.0
81,2022-09-03,10.0
81,2021-09-18,4.0
17,2021-11-11,6.0
56,2021-05-18,9.0
5,2021-06-19,47.0
89,2021-08-13,4.0
44,2021-06-18,9.0
92,2021-11-24,30.0
74,2021-07-09,33.0
75,2022-01-03,4.0
92,2021-05-25,35.0
28,2021-10-05,13.0
81,2022-12-21,2.0
42,2021-05-18,7.0
44,2022-09-23,11.0
5,2022-10-11,20.0
23,2021-09-21,19.0
94,2021-11-17,20.0
82,2022-04-01,54.0
76,2021-10-15,62.0
89,2022-09-22,3.0
66,2022-07-16,30.0
74,2021-05-22,86.0
24,2021-06-18,8.0
49,2021-11-12,12.0
95,2022-09-21,13.0
29,2021-08-12,10.0
58,2021-02-23,15.0
35,2022-07-01,41.0
17,2022-11-12,33.0
49,2021-06-04,35.0
29,2022-04-27,35.0
8,2022-01-19,24.0
56,2021-08-09,8.0
1,2021-10-18,14.0
28,2022-04-06,6.0
26,2022-05-19,45.0
72,2022-10-24,24.0
42,2021-09-26,6.0
81,2021-08-23,4.0
62,2022-10-20,30.0
18,2021-06-01,53.0
36,2021-09-30,2.0
46,2022-05-30,22.0
66,2022-05-26,3.0
78,2022-10-04,27.0
51,2022-04-18,2.0
92,2022-08-23,21.0
78,2022-05-24,9.0
30,2022-03-27,5.0
35,2022-02-21,20.0
37,2022-08-19,5.0
84,2021-03-03,11.0
5,2022-12-08,22.0
81,2022-09-14,12.0
44,2021-12-24,27.0
95,2021-08-09,9.0
17,2021-11-07,5.0
51,2021-09-19,40.0
46,2022-03-13,15.0
63,2021-03-08,20.0
51,2021-11-23,43.0
83,2022-10-08,8.0
91,2022-05-27,8.0
42,2021-01-08,7.0
12,2022-10-11,71.0
49,2022-04-22,4.0
23,2022-07-05,18.0
94,2022-05-28,4.0
95,2021-06-17,21.0
83,2022-05-04,4.0
44,2021-02-23,15.0
76,2021-09-07,1.0
74,2022-12-19,15.0
90,2022-04-27,8.0
13,2022-07-22,7.0
78,2021-02-20,9.0
4,2022-10-19,10.0
72,2021-01-25,37.0
84,2021-09-09,21.0
49,2021-03-21,27.0
13,2022-10-17,4.0
30,2021-01-29,20.0
27,2021-04-28,21.0
82,2021-07-16,45.0
72,2022-07-08,16.0
31,2021-03-22,11.0
74,2022-03-20,11.0
95,2022-06-20,9.0
48,2022-09-04,9.0
72,2022-05-12,38.0
17,2022-12-13,8.0
92,2022-08-03,17.0
22,2022-12-15,16.0
74,2021-03-09,28.0
95,2022-07-19,9.0
31,2021-04-09,9.0
50,2022-10-03,12.0
36,2021-12-07,2.0
84,2022-10-21,16.0
48,2022-04-22,10.0
78,2021-07-22,10.0
42,2021-09-03,16.0
66,2022-08-17,20.0
94,2022-09-10,5.0
83,2022-08-31,5.0
28,2021-12-18,6.0
31,2021-03-27,12.0
27,2021-09-28,11.0
58,2021-08-11,11.0
46,2022-05-02,20.0
13,2022-10-11,1.0
22,2022-06-03,7.0
61,2022-09-13,2.0
87,2022-06-26,4.0
51,2022-11-07,24.0
24,2021-04-01,8.0
42,2021-04-30,7.0
73,2022-02-19,13.0
56,2022-07-15,8.0
84,2022-03-08,6.0
72,2021-10-02,41.0
31,2021-01-29,4.0
65,2022-05-16,2.0
90,2021-12-31,35.0
64,2021-12-02,3.0
48,2021-10-10,7.0
22,2022-04-14,4.0
56,2022-10-24,9.0
90,2022-09-30,14.0
81,2021-07-27,10.0
66,2022-06-30,3.0
99,2021-10-01,20.0
65,2022-01-16,3.0
36,2022-11-05,2.0
92,2022-05-27,11.0
29,2022-04-28,13.0
17,2022-01-25,7.0
54,2021-12-09,7.0
28,2022-12-18,7.0
28,2022-09-05,3.0
58,2022-06-16,7.0
13,2021-07-06,3.0
5,2021-09-21,12.0
22,2022-01-17,17.0
17,2021-03-26,9.0
56,2021-06-20,12.0
27,2022-03-07,8.0
4,2021-01-15,13.0
83,2021-03-12,3.0
4,2021-07-16,12.0
83,2022-11-21,2.0
62,2022-04-07,17.0
61,2021-09-27,2.0
64,2021-11-04,9.0
91,2021-08-16,2.0
58,2021-08-06,8.0
22,2022-10-29,8.0
48,2022-02-07,7.0
28,2022-08-29,6.0
90,2022-02-22,8.0
14,2021-01-14,1.0
56,2022-07-05,7.0
13,2022-07-04,6.0
66,2021-03-05,6.0
81,2021-05-30,4.0
65,2021-02-06,6.0
94,2021-05-14,3.0
67,2022-10-14,4.0
95,2021-12-22,12.0
78,2022-12-14,11.0
31,2022-02-10,6.0
35,2021-05-10,12.0
36,2021-11-04,2.0
92,2021-06-17,8.0
74,2021-05-09,11.0
78,2022-05-25,6.0
56,2021-01-26,8.0
28,2021-05-20,3.0
81,2021-01-09,8.0
92,2021-03-10,20.0
4,2022-03-17,7.0
5,2022-08-08,9.0
89,2021-02-01,5.0
22,2022-07-03,3.0
78,2021-11-02,6.0
37,2021-11-03,8.0
65,2021-06-10,5.0
95,2021-12-03,11.0
65,2021-10-17,2.0
89,2022-07-14,2.0
49,2022-09-29,2.0
58,2022-08-15,3.0
13,2021-06-23,4.0
83,2021-06-29,3.0
13,2021-12-09,2.0
80,2022-01-13,4.0
84,2022-09-09,17.0
4,2021-08-09,6.0
3,2021-10-12,18.0
9,2021-10-15,1.0
75,2022-11-26,4.0
80,2021-10-09,3.0
39,2021-06-20,3.0
27,2022-01-31,7.0
74,2022-09-18,14.0
78,2022-02-26,6.0
70,2021-03-19,4.0
17,2022-09-27,3.0
65,2021-05-05,5.0
61,2021-02-11,2.0
39,2021-02-06,3.0
37,2021-03-27,3.0
89,2022-06-28,2.0
49,2022-09-25,14.0
48,2022-10-16,5.0
64,2022-10-05,2.0
56,2022-07-26,17.0
89,2021-10-01,2.0
64,2022-04-19,2.0
94,2022-11-11,4.0
65,2021-05-19,6.0
8,2021-03-21,17.0
65,2022-01-09,8.0
81,2021-11-25,4.0
87,2022-04-10,1.0
84,2021-06-13,10.0
71,2021-05-26,6.0
89,2021-11-13,1.0
37,2021-05-09,3.0
90,2021-02-21,11.0
9,2022-12-29,2.0
22,2022-10-05,7.0
73,2021-05-06,5.0
67,2021-01-29,2.0
80,2022-07-02,1.0
48,2021-09-05,6.0
63,2021-03-01,6.0
66,2022-11-06,6.0
43,2022-06-29,2.0
80,2021-01-21,2.0
65,2022-12-19,2.0
28,2022-09-03,3.0
29,2022-06-02,6.0
95,2021-12-26,8.0
48,2022-03-13,3.0
66,2022-05-15,6.0
39,2021-03-01,1.0
90,2021-03-22,14.0
61,2021-03-30,2.0
83,2021-01-27,5.0
59,2022-01-23,2.0
89,2022-03-08,3.0
61,2021-09-18,1.0
17,2021-11-04,5.0
4,2021-10-29,1.0
27,2021-03-29,6.0
94,2022-08-27,4.0
65,2022-06-10,1.0
56,2021-09-21,8.0
81,2022-07-30,4.0
61,2021-02-06,1.0
22,2022-05-14,1.0
43,2022-03-31,1.0
95,2021-09-18,2.0
6,2021-03-16,1.0
89,2022-10-11,2.0
13,2021-03-12,2.0
13,2021-07-23,2.0
83,2022-01-20,4.0
56,2022-03-03,2.0
83,2021-11-09,3.0
43,2022-07-12,1.0
73,2021-11-26,1.0
31,2021-05-11,6.0
37,2021-08-07,1.0
9,2021-10-24,3.0
43,2022-11-21,1.0
49,2021-01-25,4.0
63,2021-08-17,5.0
64,2021-05-01,1.0
27,2021-01-07,1.0
64,2021-06-10,1.0
89,2022-10-18,1.0
66,2022-07-08,3.0
48,2022-12-22,1.0
24,2021-04-05,2.0
17,2021-01-17,3.0
36,2022-06-14,1.0
6,2021-03-11,2.0
66,2021-04-23,2.0
91,2022-03-07,1.0
30,2021-09-12,1.0
65,2021-07-24,5.0
22,2021-09-20,1.0
73,2022-04-24,5.0
13,2022-03-05,2.0
89,2022-05-28,1.0
44,2022-06-23,3.0
94,2021-07-28,1.0
13,2021-01-12,1.0
64,2022-10-08,1.0
38,2022-08-27,2.0
37,2022-09-09,2.0
61,2021-07-25,1.0
64,2021-02-12,1.0
61,2022-09-18,1.0
89,2021-07-12,1.0
99,2021-06-09,1.0
13,2021-02-18,1.0
64,2021-04-20,1.0
83,2022-09-10,1.0
6,2021-02-02,1.0
89,2022-05-22,1.0
22,2021-06-29,1.0
35,2022-03-30,30.0
100,2022-11-17,1798.0
57,2022-07-05,561.0
21,2021-06-05,325.0
86,2022-03-04,1272.0
3,2021-01-22,58.0
100,2022-05-01,1395.0
16,2021-03-22,646.0
16,2021-03-23,813.0
16,2022-03-28,520.0
86,2021-02-19,1583.0
16,2021-09-30,583.0
20,2022-03-04,1093.0
2,2021-01-28,728.0
86,2022-04-14,2096.0
16,2021-11-08,555.0
95,2022-06-02,37.0
30,2022-03-09,52.0
11,2021-03-17,70.0
68,2022-06-25,1628.0
86,2022-03-28,1207.0
19,2022-12-10,283.0
41,2022-10-09,150.0
68,2022-12-05,1632.0
11,2021-12-10,166.0
60,2022-12-04,133.0
26,2022-10-02,142.0
10,2021-07-18,291.0
57,2021-10-26,446.0
100,2021-05-17,1951.0
53,2021-07-30,200.0
41,2022-01-05,323.0
10,2021-04-11,289.0
38,2022-05-10,314.0
68,2022-01-03,1610.0
72,2022-08-04,34.0
86,2021-04-10,2106.0
16,2021-11-24,704.0
53,2022-02-04,233.0
100,2021-06-29,2197.0
96,2021-10-09,139.0
41,2022-02-19,198.0
100,2022-01-03,1748.0
86,2021-08-21,1858.0
1,2022-09-25,80.0
20,2022-12-05,1259.0
20,2021-03-31,1344.0
100,2021-10-17,1834.0
41,2022-07-04,150.0
11,2021-02-10,67.0
16,2021-06-21,645.0
57,2021-10-13,383.0
15,2022-07-31,1211.0
20,2022-07-01,1222.0
57,2022-11-21,395.0
68,2021-07-17,1710.0
86,2021-03-08,1777.0
57,2022-07-02,381.0
100,2022-03-24,1630.0
60,2021-08-11,256.0
68,2022-01-31,1193.0
20,2021-08-14,1170.0
16,2021-04-01,1054.0
23,2022-04-14,177.0
60,2022-05-04,211.0
85,2021-08-04,131.0
68,2021-07-28,1336.0
15,2021-11-05,1302.0
58,2022-11-12,37.0
68,2021-09-11,844.0
86,2022-03-25,1327.0
100,2021-12-27,1883.0
17,2021-09-29,45.0
15,2022-06-21,1499.0
100,2021-12-14,2042.0
34,2021-01-24,241.0
30,2021-03-21,5.0
2,2021-07-14,838.0
68,2021-06-01,1460.0
21,2022-08-20,357.0
20,2021-04-28,1466.0
15,2021-06-06,1233.0
86,2021-07-08,1628.0
92,2022-01-23,20.0
10,2022-02-08,285.0
16,2022-02-27,425.0
15,2022-04-03,1082.0
53,2022-03-27,263.0
98,2022-02-20,141.0
2,2021-04-16,670.0
34,2021-02-26,313.0
15,2021-05-10,1135.0
18,2021-11-24,71.0
57,2021-02-26,381.0
21,2021-10-17,358.0
15,2021-10-06,1267.0
16,2021-09-04,559.0
34,2022-04-20,280.0
86,2021-04-17,167.0
8,2022-04-30,87.0
96,2021-01-11,264.0
40,2022-12-03,232.0
46,2021-12-23,79.0
53,2021-07-14,172.0
21,2022-02-26,384.0
21,2021-04-09,407.0
53,2021-05-04,111.0
41,2022-06-23,162.0
68,2021-01-17,1314.0
20,2021-07-06,1263.0
21,2022-02-21,400.0
16,2022-11-29,788.0
2,2022-05-13,632.0
16,2021-10-04,518.0
86,2021-10-28,1701.0
57,2021-06-14,340.0
15,2022-07-20,1295.0
34,2022-06-29,248.0
16,2022-08-07,573.0
44,2021-01-03,230.0
25,2021-04-19,65.0
86,2021-02-23,1928.0
98,2022-12-21,482.0
100,2022-08-09,1410.0
60,2021-01-18,201.0
2,2021-08-16,233.0
21,2021-08-04,553.0
60,2021-02-06,165.0
68,2022-05-10,1379.0
45,2022-07-03,59.0
21,2021-02-25,418.0
58,2021-02-06,84.0
15,2021-12-26,1303.0
18,2021-11-07,93.0
11,2021-02-19,100.0
27,2021-01-21,7.0
16,2021-07-05,605.0
57,2021-10-08,280.0
38,2021-02-10,403.0
16,2021-06-30,738.0
11,2021-01-07,72.0
41,2022-10-06,133.0
48,2021-08-03,13.0
98,2022-04-21,285.0
20,2022-12-22,1278.0
38,2021-01-28,569.0
31,2022-11-30,42.0
76,2021-07-23,70.0
19,2021-02-21,89.0
35,2021-11-02,27.0
60,2021-08-16,174.0
53,2021-07-20,181.0
97,2022-01-21,107.0
60,2021-05-31,185.0
10,2021-08-04,505.0
60,2022-02-19,152.0
41,2021-04-25,166.0
16,2021-06-29,802.0
86,2021-09-27,1363.0
51,2021-09-12,46.0
100,2021-08-29,610.0
40,2022-06-04,255.0
53,2022-01-28,300.0
38,2021-06-08,204.0
98,2021-06-26,498.0
50,2021-02-14,34.0
8,2021-12-10,41.0
10,2022-08-21,263.0
96,2022-12-16,90.0
40,2021-07-18,82.0
60,2021-10-16,185.0
10,2021-06-06,286.0
60,2021-11-27,166.0
60,2021-06-07,126.0
51,2021-09-16,47.0
67,2022-03-11,24.0
21,2021-01-27,553.0
4,2021-04-05,17.0
51,2022-06-07,42.0
41,2021-05-02,174.0
60,2021-06-02,249.0
7,2021-07-01,74.0
60,2022-03-13,109.0
48,2022-11-09,32.0
82,2022-07-22,49.0
20,2021-05-10,1100.0
57,2022-10-02,237.0
96,2021-10-05,72.0
21,2022-11-12,364.0
84,2021-09-24,24.0
97,2021-03-12,126.0
40,2021-01-27,163.0
57,2021-04-29,421.0
57,2021-10-04,265.0
38,2021-08-18,318.0
60,2021-12-24,261.0
1,2022-04-14,63.0
45,2022-11-26,92.0
34,2022-10-20,311.0
41,2021-10-31,207.0
58,2021-05-14,7.0
72,2022-07-26,13.0
60,2022-09-12,154.0
19,2022-11-13,85.0
49,2021-05-16,10.0
23,2021-10-20,63.0
85,2022-02-26,219.0
16,2022-06-28,736.0
11,2022-03-05,125.0
30,2021-09-17,30.0
58,2021-11-30,5.0
10,2022-08-25,274.0
3,2022-01-21,34.0
81,2021-12-29,10.0
96,2021-12-06,53.0
88,2022-10-06,97.0
47,2022-10-23,200.0
12,2022-06-14,68.0
53,2022-07-05,112.0
16,2021-03-02,749.0
53,2022-12-31,330.0
74,2022-06-26,4.0
41,2021-02-11,150.0
40,2021-08-07,281.0
16,2021-06-25,736.0
1,2022-07-26,28.0
78,2022-11-04,19.0
56,2021-12-28,14.0
4,2021-07-19,14.0
97,2022-12-07,141.0
73,2021-02-27,26.0
99,2021-03-06,12.0
54,2022-02-12,28.0
60,2022-02-28,182.0
5,2022-06-22,32.0
1,2021-09-05,67.0
11,2022-02-10,91.0
32,2022-06-30,46.0
57,2021-08-05,410.0
51,2021-06-19,70.0
47,2022-09-02,198.0
16,2021-02-27,688.0
56,2021-11-22,23.0
74,2021-02-27,170.0
74,2021-10-30,60.0
21,2021-02-04,458.0
85,2022-02-28,81.0
40,2022-08-30,145.0
40,2021-03-17,161.0
44,2022-10-19,14.0
12,2022-10-31,70.0
96,2021-04-08,241.0
19,2021-06-27,61.0
88,2021-03-04,43.0
25,2021-02-27,131.0
37,2022-04-12,13.0
59,2022-07-14,54.0
40,2021-12-19,116.0
19,2021-02-14,69.0
76,2022-04-12,49.0
46,2022-11-22,33.0
54,2021-06-03,18.0
71,2021-09-03,17.0
90,2022-08-19,17.0
67,2022-04-01,24.0
11,2022-02-15,88.0
16,2021-07-25,632.0
51,2022-12-23,78.0
98,2022-12-20,314.0
30,2021-11-23,16.0
34,2021-11-03,265.0
56,2021-03-15,11.0
53,2022-02-27,247.0
92,2021-09-06,25.0
19,2022-08-23,99.0
45,2022-03-30,76.0
81,2022-09-05,10.0
4,2021-12-18,35.0
62,2021-06-17,11.0
11,2022-01-30,84.0
60,2022-06-07,157.0
11,2022-10-12,89.0
72,2021-04-11,30.0
7,2021-02-23,69.0
47,2021-06-20,139.0
85,2021-03-26,225.0
62,2021-12-11,19.0
16,2021-10-03,510.0
40,2022-02-25,152.0
84,2022-11-25,34.0
85,2021-11-14,70.0
98,2022-01-31,195.0
34,2021-10-19,243.0
48,2022-04-13,19.0
59,2022-09-05,55.0
8,2022-07-16,68.0
74,2022-05-07,123.0
3,2022-10-17,33.0
88,2021-05-05,67.0
34,2021-04-28,295.0
3,2022-11-08,23.0
42,2021-01-13,11.0
88,2022-05-30,116.0
58,2021-02-27,51.0
53,2022-01-07,207.0
45,2021-07-15,93.0
47,2022-09-06,138.0
78,2021-03-06,9.0
76,2021-05-01,55.0
28,2021-01-03,14.0
26,2022-02-02,43.0
72,2021-04-21,22.0
1,2021-06-25,60.0
95,2022-02-19,11.0
88,2022-04-14,108.0
34,2022-07-19,261.0
76,2022-02-23,50.0
53,2022-01-26,165.0
44,2021-01-26,44.0
77,2021-07-02,23.0
11,2022-02-08,60.0
84,2021-04-25,4.0
5,2022-12-17,49.0
57,2022-06-02,477.0
60,2021-01-10,107.0
19,2022-08-06,291.0
41,2021-09-26,111.0
29,2022-12-23,23.0
76,2022-05-13,73.0
18,2022-04-29,81.0
53,2022-05-26,181.0
77,2021-07-30,26.0
2,2021-08-30,178.0
3,2021-02-11,35.0
10,2022-04-12,267.0
34,2022-08-01,250.0
11,2021-02-24,83.0
76,2021-05-17,72.0
51,2021-07-22,46.0
3,2022-02-10,22.0
98,2021-10-11,135.0
13,2022-09-18,14.0
78,2021-08-05,10.0
98,2021-11-02,244.0
72,2022-06-22,21.0
